date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:08:59	194209/194209	---MCZ	200	added ('OK')	text/html	etag:%222f6a1-Of4evVMYzk+aU/dVIeBELV3Z2FM%22	https://shoppu.mochi.at/produkte/alcoholic-drinks	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/alcoholic-drinks.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:07	170286/170286	---MCZ	200	added ('OK')	text/html	etag:%222992e-wRsSZSqQsGlLJ13fz8++95Vuuxs%22	https://shoppu.mochi.at/produkte/non-alcoholic-drinks	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/non-alcoholic-drinks.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:08	168826/168826	---MCZ	200	added ('OK')	text/html	etag:%222937a-Hh0jeBzKMAOZmv8T5WhPuCKCcL0%22	https://shoppu.mochi.at/produkte/homemade-by-mochi-drinks	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/homemade-by-mochi-drinks.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:09	165314/165314	---MCZ	200	added ('OK')	text/html	etag:%22285c2-LIqR8ODiyC5MUiQ9LLprX6XC+do%22	https://shoppu.mochi.at/produkte/voucher	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/voucher.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:10	166008/166008	---MCZ	200	added ('OK')	text/html	etag:%2228878-uDkQTUKsegafi8rAvhc9BRVQaeY%22	https://shoppu.mochi.at/produkte/mochi-cookbooks	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/mochi-cookbooks.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:11	198634/198634	---MCZ	200	added ('OK')	text/html	etag:%22307ea-XncUZONpuwdImfzuSdtVGVlUxSM%22	https://shoppu.mochi.at/produkte/p/chili-mayo-shirt	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/chili-mayo-shirt.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:12	199831/199831	---MCZ	200	added ('OK')	text/html	etag:%2230c97-jv53DXENbZzTtXTG/pwjUObL7pg%22	https://shoppu.mochi.at/produkte/p/truffel-mayo-shirt	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/truffel-mayo-shirt.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:20	197553/197553	---MCZ	200	added ('OK')	text/html	etag:%22303b1-JgAHWo8RxZZShqmJj+Vh2eLxeVc%22	https://shoppu.mochi.at/produkte/p/kikko-ba-hoodie-kids	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kikko-ba-hoodie-kids.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:25	197851/197851	---MCZ	200	added ('OK')	text/html	etag:%22304db-fyJmzMQnZ9Kop399Q/5j2U3MVGI%22	https://shoppu.mochi.at/produkte/p/mochi-jutesackerl	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-jutesackerl.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:30	196264/196264	---MCZ	200	added ('OK')	text/html	etag:%222fea8-JNnj4Qqsn3f9wSHWbfUoNRh+ZF0%22	https://shoppu.mochi.at/produkte/p/sake-bomb	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sake-bomb.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:45	194986/194986	---MCZ	200	added ('OK')	text/html	etag:%222f9aa-GetDUw/INlwvU/OE7mRMeEijKNo%22	https://shoppu.mochi.at/produkte/p/yuzu-seife-1	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/yuzu-seife-1.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:45	197006/197006	---MCZ	200	added ('OK')	text/html	etag:%223018e-sfFqxLTVBe6paYrulCJPXbDwFs4%22	https://shoppu.mochi.at/produkte/p/flaschenoffner	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/flaschenoffner.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:09:54	195909/195909	---MCZ	200	added ('OK')	text/html	etag:%222fd45-vio+8RBnvpjfqC1IXuykm+JIwS8%22	https://shoppu.mochi.at/produkte/p/neni-wien	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/neni-wien.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:07	196955/196955	---MCZ	200	added ('OK')	text/html	etag:%223015b-UIzqtBXXUoZyjdNUTpcivgXlUlA%22	https://shoppu.mochi.at/produkte/p/mochi-socken	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-socken.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:15	196144/196144	---MCZ	200	added ('OK')	text/html	etag:%222fe30-ZevV3pHWfPAyawfsdZbEdt2FiJo%22	https://shoppu.mochi.at/produkte/p/tokyo-cult-recipes-in-englisch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/tokyo-cult-recipes-in-englisch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:19	196288/196288	---MCZ	200	added ('OK')	text/html	etag:%222fec0-LWOaPYVOwZCswe9VdHBdfCCPH8I%22	https://shoppu.mochi.at/produkte/p/cook-anime-in-englisch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/cook-anime-in-englisch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:22	193739/193739	---MCZ	200	added ('OK')	text/html	etag:%222f4cb-OWJYKwROcptYPwz5nIYBq7eHh3Y%22	https://shoppu.mochi.at/produkte/p/sake-buch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sake-buch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:23	196956/196956	---MCZ	200	added ('OK')	text/html	etag:%223015c-FIbgawXCwcLfqgduUO/IhGWxU28%22	https://shoppu.mochi.at/produkte/p/donabe-in-englisch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/donabe-in-englisch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:25	196702/196702	---MCZ	200	added ('OK')	text/html	etag:%223005e-g1IYPvWGa9rGXvZwRs3pcNf2xaM%22	https://shoppu.mochi.at/produkte/p/takashis-noodles-in-englisch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/takashis-noodles-in-englisch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:27	196147/196147	---MCZ	200	added ('OK')	text/html	etag:%222fe33-BaEfUqntpofw/ItqEBhWViB26yY%22	https://shoppu.mochi.at/produkte/p/japanese-farm-food-in-englisch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/japanese-farm-food-in-englisch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:30	196373/196373	---MCZ	200	added ('OK')	text/html	etag:%222ff15-wb6US83D1DfHjApOMQbxZjzWxU8%22	https://shoppu.mochi.at/produkte/p/japanese-soul-cooking-in-englisch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/japanese-soul-cooking-in-englisch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:40	195940/195940	---MCZ	200	added ('OK')	text/html	etag:%222fd64-W384zDgutE2H8jRUciY33ctRpdU%22	https://shoppu.mochi.at/produkte/p/japanese-hot-pots-in-englisch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/japanese-hot-pots-in-englisch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:43	197434/197434	---MCZ	200	added ('OK')	text/html	etag:%223033a-FKPjDXy+n00+qylNngr0QuV9pmM%22	https://shoppu.mochi.at/produkte/p/mochi-kids-shirt	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-kids-shirt.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:47	195386/195386	---MCZ	200	added ('OK')	text/html	etag:%222fb3a-pKWUijL3e9LIecFqXVRtUjb+66Y%22	https://shoppu.mochi.at/produkte/p/kikko-ba-tasche	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kikko-ba-tasche.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:47	194921/194921	---MCZ	200	added ('OK')	text/html	etag:%222f969-BxKlEcO2n4Vt3KuV9ny9vf5cKdo%22	https://shoppu.mochi.at/produkte/p/ivan-ramen-kochbuch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/ivan-ramen-kochbuch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:56	194364/194364	---MCZ	200	added ('OK')	text/html	etag:%222f73c-5ikqQtWlyft7QilcPDgmTcTiMz4%22	https://shoppu.mochi.at/produkte/p/the-japanese-grill-kochbuch	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/the-japanese-grill-kochbuch.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:10:56	199877/199877	---MCZ	200	added ('OK')	text/html	etag:%2230cc5-Zvi92OJUArfKC+A4+cR0X8UEf10%22	https://shoppu.mochi.at/produkte/p/mochi-t-shirt-blau	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-t-shirt-blau.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:16	198470/198470	---MCZ	200	added ('OK')	text/html	etag:%2230746-GEVXbiCaQGX0TahVOfcw/So4m4o%22	https://shoppu.mochi.at/produkte/p/mochi-t-shirt-weiss	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-t-shirt-weiss.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:36	201425/201425	---MCZ	200	added ('OK')	text/html	etag:%22312d1-fUN1DF+Bjtgapw1PvZo84HEOF/k%22	https://shoppu.mochi.at/produkte/p/i-love-ramen-t-shirt-beige	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/i-love-ramen-t-shirt-beige.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:38	200542/200542	---MCZ	200	added ('OK')	text/html	etag:%2230f5e-8LAH9z37WKt1O4zHO4acVci49yI%22	https://shoppu.mochi.at/produkte/p/i-love-ramen-pullover-blau-adult	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/i-love-ramen-pullover-blau-adult.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:40	194926/194926	---MCZ	200	added ('OK')	text/html	etag:%222f96e-+A9+mVBomEtquHK9y3rH46O4T0I%22	https://shoppu.mochi.at/produkte/p/japnische-glucksspar-katze-schwarz	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/japnische-glucksspar-katze-schwarz.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:43	198263/198263	---MCZ	200	added ('OK')	text/html	etag:%2230677-lk7scJ2Vlsof2JRhFK7qF/QmhYk%22	https://shoppu.mochi.at/produkte/p/mochi-kids-socks	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-kids-socks.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:45	196940/196940	---MCZ	200	added ('OK')	text/html	etag:%223014c-e5Kj4mJMaqYwBmubsxG7Pb426wk%22	https://shoppu.mochi.at/produkte/p/mochi-cap-blue	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-cap-blue.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:56	196897/196897	---MCZ	200	added ('OK')	text/html	etag:%2230121-yRHWe7hwiLz7aq9XdhmwMWj44pw%22	https://shoppu.mochi.at/produkte/p/mochi-cap-rosa	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-cap-rosa.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:11:56	197916/197916	---MCZ	200	added ('OK')	text/html	etag:%223051c-SF0WiabCbErlrNQFRvpT7dqm9HE%22	https://shoppu.mochi.at/produkte/p/cucina-itameshi-socks	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/cucina-itameshi-socks.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:12:05	193672/193672	---MCZ	200	added ('OK')	text/html	etag:%222f488-VH1Fa39aYJWXONLwR+ozul7ofLI%22	https://shoppu.mochi.at/produkte/p/sake-mythos-handwerk-und-genuss	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sake-mythos-handwerk-und-genuss.html	(from https://shoppu.mochi.at/produkte/merchandising)
13:12:05	9650/9650	---M--	200	added ('OK')	image/png	etag:W/%2225b2-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/img/9095949.png	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/img/9095949.png	(from https://shoppu.mochi.at/produkte/merchandising)
13:12:07	1525/1525	---M--	200	added ('OK')	image/png	etag:W/%225f5-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/img/e1f1882.png	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/img/e1f1882.png	(from https://shoppu.mochi.at/produkte/merchandising)
13:12:07	1197/1197	---M--	200	added ('OK')	image/png	etag:W/%224ad-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/img/ba0605d.png	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/img/ba0605d.png	(from https://shoppu.mochi.at/produkte/merchandising)
13:12:08	1462/1462	---M--	200	added ('OK')	image/png	etag:W/%225b6-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/img/7adc9f9.png	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/img/7adc9f9.png	(from https://shoppu.mochi.at/produkte/merchandising)
13:12:08	1075/1075	---M--	200	added ('OK')	image/png	etag:W/%22433-1978335e1e0%22	https://shoppu.mochi.at/_nuxt/img/a9f4270.png	C:/My%20Web%20Sites/merch/shoppu.mochi.at/_nuxt/img/a9f4270.png	(from https://shoppu.mochi.at/produkte/merchandising)
13:12:14	198394/198394	---MCZ	200	added ('OK')	text/html	etag:%22306fa-2SV7h4nV4YM9w5sLhsnjyH4qMEs%22	https://shoppu.mochi.at/produkte/p/goto-tenobe-udon-300g	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/goto-tenobe-udon-300g.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:16	206437/206437	---MCZ	200	added ('OK')	text/html	etag:%2232665-UzH6+vWYkb1RQaYCjIZEYdSAlZs%22	https://shoppu.mochi.at/produkte/p/yuzu-schale	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/yuzu-schale.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:17	202864/202864	---MCZ	200	added ('OK')	text/html	etag:%2231870-WVbVcUc0Y1AvsNQ/KrCDvHCJ1bE%22	https://shoppu.mochi.at/produkte/p/sesamol	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sesamol.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:20	208709/208709	---MCZ	200	added ('OK')	text/html	etag:%2232f45-NfgQZw9TLieFMwZcmY5fHLyY2K8%22	https://shoppu.mochi.at/produkte/p/brauner-reis-essig	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/brauner-reis-essig.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:20	198619/198619	---MCZ	200	added ('OK')	text/html	etag:%22307db-nW2iY8j3JW9sR7NpYRs3CoQZtAc%22	https://shoppu.mochi.at/produkte/p/soja-sauce-unpasteurisiert	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-sauce-unpasteurisiert.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:24	204943/204943	---MCZ	200	added ('OK')	text/html	etag:%223208f-nWzK7HvSyv2kXjAGvQ/aBTyLWq8%22	https://shoppu.mochi.at/produkte/p/mochi-chilli-mayo	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-chilli-mayo.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:25	198745/198745	---MCZ	200	added ('OK')	text/html	etag:%2230859-TShLJGCEOS6DdjEhMnUMMxiFn3w%22	https://shoppu.mochi.at/produkte/p/yuzu-ponzu-sauce	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/yuzu-ponzu-sauce.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:27	207778/207778	---MCZ	200	added ('OK')	text/html	etag:%2232ba2-ALgUuR3InHGBeWfJ0UvMhzYkA2Y%22	https://shoppu.mochi.at/produkte/p/shishimi-togarashi	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/shishimi-togarashi.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:29	193852/193852	---MCZ	200	added ('OK')	text/html	etag:%222f53c-JqX3Ede9svV8Syr+9U+v80aawxM%22	https://shoppu.mochi.at/produkte/p/layu-chili-ol	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/layu-chili-ol.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:32	196977/196977	---MCZ	200	added ('OK')	text/html	etag:%2230171-BraHztZXgL21GLiLYIRvicmU/ak%22	https://shoppu.mochi.at/produkte/p/classic-bun-box	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/classic-bun-box.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:37	193563/193563	---MCZ	200	added ('OK')	text/html	etag:%222f41b-lE3r5v2AJvtLZKDpo+IlvOAYg2A%22	https://shoppu.mochi.at/produkte/p/teller-klein	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/teller-klein.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:37	194557/194557	---MCZ	200	added ('OK')	text/html	etag:%222f7fd-XzdC259uDsd9/57BO+81bti506s%22	https://shoppu.mochi.at/produkte/p/stabchen-und-loffel-set	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/stabchen-und-loffel-set.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:47	193585/193585	---MCZ	200	added ('OK')	text/html	etag:%222f431-p8mPZPOo5hxQsZeK5FE7f6lnlZo%22	https://shoppu.mochi.at/produkte/p/soja-schale-sonne	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-schale-sonne.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:48	193506/193506	---MCZ	200	added ('OK')	text/html	etag:%222f3e2-1GPlsKzjhpuwwKyukVnN3TDK6yM%22	https://shoppu.mochi.at/produkte/p/soja-schale-karo	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/soja-schale-karo.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:49	193882/193882	---MCZ	200	added ('OK')	text/html	etag:%222f55a-hwmGT4hloKhGP5GlHNv1En603Xs%22	https://shoppu.mochi.at/produkte/p/ramen-loffel	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/ramen-loffel.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:50	194041/194041	---MCZ	200	added ('OK')	text/html	etag:%222f5f9-1dy42g6S8Qc4poE7IF6SVb1gzDQ%22	https://shoppu.mochi.at/produkte/p/holzloffel-6-stuck	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/holzloffel-6-stuck.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:51	193900/193900	---MCZ	200	added ('OK')	text/html	etag:%222f56c-eb0CnhMwpjy4ey4O0E2p9fkb93A%22	https://shoppu.mochi.at/produkte/p/donburi-schale-blau	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/donburi-schale-blau.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:51	193584/193584	---MCZ	200	added ('OK')	text/html	etag:%222f430-SiLSioFZl5w5SAXgfsAm+yWGzT4%22	https://shoppu.mochi.at/produkte/p/katze	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/katze.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:53	194342/194342	---MCZ	200	added ('OK')	text/html	etag:%222f726-gjSCkPIFsn0Y0WcYB0vSr64DGSA%22	https://shoppu.mochi.at/produkte/p/tamago-pfanne	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/tamago-pfanne.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:53	193833/193833	---MCZ	200	added ('OK')	text/html	etag:%222f529-shgDcmYGgBboVjzmoSyrBG+6APA%22	https://shoppu.mochi.at/produkte/p/rettichreibe	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/rettichreibe.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:12:58	194260/194260	---MCZ	200	added ('OK')	text/html	etag:%222f6d4-+o6uIeJjOmLYVsC41U9TeMi5G54%22	https://shoppu.mochi.at/produkte/p/sushimatte	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sushimatte.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:13:04	195022/195022	---MCZ	200	added ('OK')	text/html	etag:%222f9ce-uixBTV2SRbN6FKKK1b+FNq5dj14%22	https://shoppu.mochi.at/produkte/p/matcha-besen	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/matcha-besen.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:13:05	193998/193998	---MCZ	200	added ('OK')	text/html	etag:%222f5ce-HTMNy/yz3ftttYSBt7anl/nP720%22	https://shoppu.mochi.at/produkte/p/matcha-besen-stander	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/matcha-besen-stander.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:13:12	193613/193613	---MCZ	200	added ('OK')	text/html	etag:%222f44d-cCPygPtyXDC3me/LD4Y7w/HtZlA%22	https://shoppu.mochi.at/produkte/p/bambus-dampfer	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/bambus-dampfer.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:13:17	195810/195810	---MCZ	200	added ('OK')	text/html	etag:%222fce2-b+MY6T+0ZObLpAtST+ykL2W8c/A%22	https://shoppu.mochi.at/produkte/p/kimino-yuzu	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kimino-yuzu.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:13:23	195366/195366	---MCZ	200	added ('OK')	text/html	etag:%222fb26-Bg3Y6u50t+VjEjdAPuHwrURYtXs%22	https://shoppu.mochi.at/produkte/p/kimino-ume-1	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kimino-ume-1.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:13:28	194534/194534	---MCZ	200	added ('OK')	text/html	etag:%222f7e6-+q4aaydYqlwOfcL1EYVc963nm5I%22	https://shoppu.mochi.at/produkte/p/hausgemachter-eistee	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/hausgemachter-eistee.html	(from https://shoppu.mochi.at/produkte/frontpage)
13:13:31	194947/194947	---MCZ	200	added ('OK')	text/html	etag:%222f983-nXapZ9+mkzWy458WhQ2GDCWKxw0%22	https://shoppu.mochi.at/produkte/p/kimchi-stew-im-glas-275g	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kimchi-stew-im-glas-275g.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:32	196464/196464	---MCZ	200	added ('OK')	text/html	etag:%222ff70-49rVfj0LkGhl9cUw0aczNIzLdf8%22	https://shoppu.mochi.at/produkte/p/maze-soba-kit	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/maze-soba-kit.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:33	194084/194084	---MCZ	200	added ('OK')	text/html	etag:%222f624-9JGbmWDM5D88Bk/ZX8sJVcOHeE4%22	https://shoppu.mochi.at/produkte/p/tan-tan-im-glas-275g	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/tan-tan-im-glas-275g.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:33	195141/195141	---MCZ	200	added ('OK')	text/html	etag:%222fa45-fOBxf0C3C/WipPOemK2XFGwFLBs%22	https://shoppu.mochi.at/produkte/p/chipotle-mayonnaise	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/chipotle-mayonnaise.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:36	195413/195413	---MCZ	200	added ('OK')	text/html	etag:%222fb55-zGEa7SYPy0XmRQ4jENLf96En82M%22	https://shoppu.mochi.at/produkte/p/wasabi-mayonnaise	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/wasabi-mayonnaise.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:38	203836/203836	---MCZ	200	added ('OK')	text/html	etag:%2231c3c-n4RO7mCF+S1q4twGO/JCTjIOCHI%22	https://shoppu.mochi.at/produkte/p/mochi-truffle-mayo	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-truffle-mayo.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:39	196663/196663	---MCZ	200	added ('OK')	text/html	etag:%2230037-aaQ3aBvXZy8pFEHtvbR/dD1cHMY%22	https://shoppu.mochi.at/produkte/p/mochi-yuzu-kosho-mayonnaise-240g	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/mochi-yuzu-kosho-mayonnaise-240g.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:40	195488/195488	---MCZ	200	added ('OK')	text/html	etag:%222fba0-CPFubQX+J53efRSDGrdDmlduT7I%22	https://shoppu.mochi.at/produkte/p/kinoko-ramen-kit	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/kinoko-ramen-kit.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:43	194704/194704	---MCZ	200	added ('OK')	text/html	etag:%222f890-mW3A0w35sOkjA0UnP0BAwjQdQP8%22	https://shoppu.mochi.at/produkte/p/ramen-nudeln	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/ramen-nudeln.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:46	204387/204387	---MCZ	200	added ('OK')	text/html	etag:%2231e63-2//Pin+UqmhYN4tuJuva4H6T93A%22	https://shoppu.mochi.at/produkte/p/sakura-dressing	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sakura-dressing.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:49	203842/203842	---MCZ	200	added ('OK')	text/html	etag:%2231c42-v6hDVdjP1ft/ShRPIB33KAt/uBU%22	https://shoppu.mochi.at/produkte/p/sour-miso-dressing	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sour-miso-dressing.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:50	195553/195553	---MCZ	200	added ('OK')	text/html	etag:%222fbe1-szLV1Yc6oL9S2pyejiNiGnc2rTg%22	https://shoppu.mochi.at/produkte/p/spicy-chicken-miso	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/spicy-chicken-miso.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
13:13:54	204140/204140	---MCZ	200	added ('OK')	text/html	etag:%2231d6c-Gw26jsMVieFof9bTZHLlvhpj9YY%22	https://shoppu.mochi.at/produkte/p/sweet-miso-dressing	C:/My%20Web%20Sites/merch/shoppu.mochi.at/produkte/p/sweet-miso-dressing.html	(from https://shoppu.mochi.at/produkte/homemade-by-mochi)
